,ReadingDate,Year,Month,Day,Hours,Season,Latitude,Longitude,Station Name,Air Quality Health Index,Ozone,Relative Humidity,Outdoor Temperature,Wind Direction,Wind Speed
8313,2022-01-14 11:00:00,2022,1,14,11,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.026,71.8,-0.2,163.0,9.2
8312,2022-01-14 11:00:00,2022,1,14,11,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.026,82.1,-0.4,176.0,8.9
8309,2022-01-14 10:00:00,2022,1,14,10,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.015,83.8,-0.8,173.0,6.9
8310,2022-01-14 10:00:00,2022,1,14,10,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.019,71.5,-0.2,159.0,8.6
8306,2022-01-14 09:00:00,2022,1,14,9,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.006,81.3,-0.1,146.0,5.9
8307,2022-01-14 09:00:00,2022,1,14,9,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.008,72.2,0.2,156.0,8.3
8303,2022-01-14 08:00:00,2022,1,14,8,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.003,81.4,0.6,141.0,3.5
8304,2022-01-14 08:00:00,2022,1,14,8,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.023,69.2,0.6,155.0,4.4
8301,2022-01-14 07:00:00,2022,1,14,7,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.025,69.4,0.6,100.0,1.9
8300,2022-01-14 07:00:00,2022,1,14,7,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.013,80.3,0.7,71.0,3.7
8298,2022-01-14 06:00:00,2022,1,14,6,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.031,68.7,0.8,323.0,3.3
8297,2022-01-14 06:00:00,2022,1,14,6,Winter,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.033,79.3,1.0,334.0,6.0
8294,2022-01-14 05:00:00,2022,1,14,5,Winter,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.036,80.5,1.1,328.0,9.5
8295,2022-01-14 05:00:00,2022,1,14,5,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.031,71.3,0.9,333.0,5.6
8292,2022-01-14 04:00:00,2022,1,14,4,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.0,74.0,0.9,322.0,5.4
8291,2022-01-14 04:00:00,2022,1,14,4,Winter,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.0,83.0,1.2,331.0,11.6
8289,2022-01-14 03:00:00,2022,1,14,3,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.03,75.8,1.0,345.0,8.4
8288,2022-01-14 03:00:00,2022,1,14,3,Winter,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.036,86.0,1.3,337.0,13.9
8286,2022-01-14 02:00:00,2022,1,14,2,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.03,79.0,1.0,339.0,6.7
8285,2022-01-14 02:00:00,2022,1,14,2,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.035,99.5,1.3,335.0,10.6
8282,2022-01-14 01:00:00,2022,1,14,1,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.033,99.9,1.4,340.0,10.3
8283,2022-01-14 01:00:00,2022,1,14,1,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.031,79.6,1.3,2.0,5.8
8279,2022-01-13 23:00:00,2022,1,13,23,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.033,99.9,1.9,334.0,9.5
8280,2022-01-13 23:00:00,2022,1,13,23,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.032,78.6,1.8,331.0,5.0
8277,2022-01-13 22:00:00,2022,1,13,22,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.029,80.5,2.0,330.0,6.0
8276,2022-01-13 22:00:00,2022,1,13,22,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.026,99.8,1.8,334.0,6.8
8274,2022-01-13 21:00:00,2022,1,13,21,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.027,82.6,2.0,323.0,5.5
8273,2022-01-13 21:00:00,2022,1,13,21,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.022,99.8,1.5,321.0,5.1
8271,2022-01-13 20:00:00,2022,1,13,20,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.026,82.9,1.9,330.0,6.1
8270,2022-01-13 20:00:00,2022,1,13,20,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.022,99.8,1.6,339.0,8.6
8268,2022-01-13 19:00:00,2022,1,13,19,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.026,82.4,1.8,331.0,3.6
8267,2022-01-13 19:00:00,2022,1,13,19,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.021,99.8,1.8,344.0,11.1
8264,2022-01-13 18:00:00,2022,1,13,18,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.018,99.8,1.5,334.0,10.1
8265,2022-01-13 18:00:00,2022,1,13,18,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.029,81.6,1.9,323.0,6.6
8261,2022-01-13 17:00:00,2022,1,13,17,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.027,99.8,1.6,349.0,19.7
8262,2022-01-13 17:00:00,2022,1,13,17,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.03,81.1,1.8,340.0,6.9
8259,2022-01-13 16:00:00,2022,1,13,16,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.031,78.3,2.2,4.0,10.3
8258,2022-01-13 16:00:00,2022,1,13,16,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.03,99.9,1.8,354.0,22.1
8256,2022-01-13 15:00:00,2022,1,13,15,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.031,70.4,3.1,1.0,13.4
8255,2022-01-13 15:00:00,2022,1,13,15,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.032,85.8,2.6,352.0,22.4
8252,2022-01-13 14:00:00,2022,1,13,14,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,71.2,3.8,346.0,25.3
8253,2022-01-13 14:00:00,2022,1,13,14,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.033,61.3,4.8,342.0,14.3
8250,2022-01-13 13:00:00,2022,1,13,13,Winter,51.08272,-114.138994,Calgary Varsity,2.0,0.031,58.6,5.4,317.0,9.8
8249,2022-01-13 13:00:00,2022,1,13,13,Winter,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.032,67.6,4.2,340.0,22.7
8247,2022-01-13 12:00:00,2022,1,13,12,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.03,55.2,5.6,335.0,10.1
8246,2022-01-13 12:00:00,2022,1,13,12,Winter,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.028,62.9,4.6,344.0,19.7
8243,2022-01-13 11:00:00,2022,1,13,11,Winter,51.030789,-114.008836,Calgary Central Inglewood,6.0,0.005,94.1,0.6,357.0,5.2
8244,2022-01-13 11:00:00,2022,1,13,11,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.027,41.2,8.0,330.0,5.9
8240,2022-01-13 10:00:00,2022,1,13,10,Winter,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.002,99.7,-3.2,185.0,1.0
8241,2022-01-13 10:00:00,2022,1,13,10,Winter,51.08272,-114.138994,Calgary Varsity,4.0,0.007,68.3,1.8,309.0,6.1
8238,2022-01-13 09:00:00,2022,1,13,9,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.002,84.7,-1.9,38.0,2.1
8237,2022-01-13 09:00:00,2022,1,13,9,Winter,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.001,99.7,-3.4,0.0,0.0
8235,2022-01-13 08:00:00,2022,1,13,8,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.002,86.7,-2.3,284.0,1.7
8234,2022-01-13 08:00:00,2022,1,13,8,Winter,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.001,99.6,-3.7,261.0,1.1
8231,2022-01-13 07:00:00,2022,1,13,7,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.001,99.6,-3.4,333.0,1.1
8232,2022-01-13 07:00:00,2022,1,13,7,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.002,87.0,-2.4,300.0,2.0
8229,2022-01-13 06:00:00,2022,1,13,6,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.002,87.8,-2.7,309.0,2.1
8228,2022-01-13 06:00:00,2022,1,13,6,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.001,99.7,-3.2,57.0,1.4
8226,2022-01-13 05:00:00,2022,1,13,5,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.002,86.3,-2.1,341.0,1.6
8225,2022-01-13 05:00:00,2022,1,13,5,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.001,99.7,-2.8,272.0,0.5
8222,2022-01-13 04:00:00,2022,1,13,4,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,99.7,-1.9,62.0,1.4
8223,2022-01-13 04:00:00,2022,1,13,4,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.0,83.0,-1.1,26.0,0.8
8219,2022-01-13 03:00:00,2022,1,13,3,Winter,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,99.7,-1.1,71.0,0.5
8220,2022-01-13 03:00:00,2022,1,13,3,Winter,51.08272,-114.138994,Calgary Varsity,3.0,0.005,79.9,-0.1,180.0,0.1
